,iati id,project,sector code,sector name,publisher,provider/buyer,year,currency,disbusment
413,XM-DAC-3-1-42942-7730,Water and sanitation project,14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark",2011,DKK,"-7,288"
414,XM-DAC-3-1-42942-7730,Water and sanitation project,14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark",2014,DKK,"-205,200"
415,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2004,DKK,"1,062,709"
416,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2005,DKK,"4,078,060"
417,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2006,DKK,"5,278,412"
418,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2007,DKK,"9,279,381"
419,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2008,DKK,"5,256,273"
420,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2009,DKK,"2,979,211"
421,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2010,DKK,"573,011"
422,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2011,DKK,"-513,276"
423,XM-DAC-3-1-99181-14835,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2012,DKK,"2,063"
424,XM-DAC-3-1-99181-31784,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2004,DKK,"647,105"
425,XM-DAC-3-1-99181-31784,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2011,DKK,"1,031"
426,XM-DAC-3-1-99181-31784,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2012,DKK,"-2,063"
427,XM-DAC-3-1-99181-31784,"Promotion of hygiene and sanitation in schools\, Niger",14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Basic Education and Literacy,Ministry of Foreign Affairs\, Denmark",2018,DKK,"-410,265"
428,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14010,Water sector policy and administrative management,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2012,USD,"629,485"
429,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14010,Water sector policy and administrative management,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2013,USD,"1,041,245"
430,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14010,Water sector policy and administrative management,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2014,USD,"197,928"
431,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14010,Water sector policy and administrative management,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2022,USD,-17
432,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14020,Water supply and sanitation - large systems,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2012,USD,"629,485"
433,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14020,Water supply and sanitation - large systems,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2013,USD,"1,041,245"
434,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14020,Water supply and sanitation - large systems,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2014,USD,"197,928"
435,XM-DAC-41122-Niger-3180/A0/05/307/001,4.1. SYSTÈMES D'APPROV. EN EAU,14020,Water supply and sanitation - large systems,UNICEF,"Australia,French Committee for UNICEF,Swedish Committee for UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF,UNICEF Regular Resources,DR P PF PE AGADEZ,Norway,UNICEF,United States Fund for UNICEF,CABINET DU PREMIER",2022,USD,-17
436,XM-DAC-41122-Niger-3180/A0/05/307/002,"4.2. PROMOTION DE L'HYGIÈNE\, ASSAINISSMT",14010,Water sector policy and administrative management,UNICEF,"Netherlands,Swedish Committee for UNICEF,DR P PF PE AGADEZ,United States Fund for UNICEF,Norway,UNICEF,French Committee for UNICEF,UNICEF,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF Regular Resources",2012,USD,"591,132"
437,XM-DAC-41122-Niger-3180/A0/05/307/002,"4.2. PROMOTION DE L'HYGIÈNE\, ASSAINISSMT",14010,Water sector policy and administrative management,UNICEF,"Netherlands,Swedish Committee for UNICEF,DR P PF PE AGADEZ,United States Fund for UNICEF,Norway,UNICEF,French Committee for UNICEF,UNICEF,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF Regular Resources",2013,USD,"644,162"
438,XM-DAC-41122-Niger-3180/A0/05/307/002,"4.2. PROMOTION DE L'HYGIÈNE\, ASSAINISSMT",14010,Water sector policy and administrative management,UNICEF,"Netherlands,Swedish Committee for UNICEF,DR P PF PE AGADEZ,United States Fund for UNICEF,Norway,UNICEF,French Committee for UNICEF,UNICEF,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF Regular Resources",2014,USD,"-12,060"
439,XM-DAC-41122-Niger-3180/A0/05/307/002,"4.2. PROMOTION DE L'HYGIÈNE\, ASSAINISSMT",14010,Water sector policy and administrative management,UNICEF,"Netherlands,Swedish Committee for UNICEF,DR P PF PE AGADEZ,United States Fund for UNICEF,Norway,UNICEF,French Committee for UNICEF,UNICEF,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,UNICEF Regular Resources",2022,USD,1
440,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2014,USD,"2,208,707"
441,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2015,USD,"686,163"
442,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2016,USD,"3,271,980"
443,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2017,USD,"423,061"
444,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2018,USD,"692,054"
445,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2019,USD,"53,308"
446,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2020,USD,1
447,XM-DAC-41122-Niger-3180/A0/06/883/001,3.1 IMPROVED ACCESS TO SAFE DRINKG WATER,14021,Water supply - large systems,UNICEF,"CABINET DU PREMIER,French Committee for UNICEF,UNICEF,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,United States Fund for UNICEF,DR P PF PE AGADEZ,Japan,UNICEF Regular Resources,Germany,UNICEF,European Commission/EC,UNOCHA,The United Kingdom",2022,USD,1
448,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2014,USD,"771,927"
449,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2015,USD,"1,214,422"
450,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2016,USD,"881,432"
451,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2017,USD,"185,541"
452,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2018,USD,"729,257"
453,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2019,USD,"1,291"
454,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2020,USD,"-4,916"
455,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2021,USD,"4,916"
456,XM-DAC-41122-Niger-3180/A0/06/883/002,3.2 GOOD HYGIENE & SANITATION PRACTICES,14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",2022,USD,1
457,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2014,USD,"264,592"
458,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2015,USD,"220,402"
459,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2016,USD,"513,451"
460,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2017,USD,"392,935"
461,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2018,USD,"329,575"
462,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2019,USD,"42,681"
463,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14010,Water sector policy and administrative management,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2022,USD,1
464,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2014,USD,"264,592"
465,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2015,USD,"220,402"
466,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2016,USD,"513,451"
467,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2017,USD,"392,935"
468,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2018,USD,"329,575"
469,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2019,USD,"42,681"
470,XM-DAC-41122-Niger-3180/A0/06/883/003,3.3 ENABLING ENVIRONMENT,14020,Water supply and sanitation - large systems,UNICEF,"United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",2022,USD,1
471,XM-DAC-41122-Niger-3180/A0/07/883/001,"EQUITABLE Water\, Sanitation\, and Hygiene (WASH) SERVICES",14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,UNICEF Regular Resources,DIRECTION REGIONALE HYDRAULIQUE ZDR ZINDER,WFP  - Italy,Germany,Netherlands,United Nations Multi Partner Trust,DIRECTION REGIONALE HYDRAULIQUE MI MARADI,German Committee for UNICEF,MINISTERE DE L HYDRAULIQUE ET DE L ENVIRONNEMENT,The United Kingdom,DIRECTION GENERALE L HYDRAULIQUE AG ADM PROGRAMME EHA UNICEF,Norway,Global - Water Sanitation & Hygiene,APPUI AUX ACTIVITES WASH UNICEF DRH TAHOUA,PROGRAMME EHA UNICEF DRHA DIFFA,SECRETARIAT GENERAL MEP,DIRECTION REGIONALE HYDRAULIQUE DRH TILLABERY,MECANISME COMMUN DE FINANCEMENT,PROGRAMME EHA UNICEF DRHA DOSSO,UNICEF",2019,USD,"567,321"
472,XM-DAC-41122-Niger-3180/A0/07/883/001,"EQUITABLE Water\, Sanitation\, and Hygiene (WASH) SERVICES",14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,UNICEF Regular Resources,DIRECTION REGIONALE HYDRAULIQUE ZDR ZINDER,WFP  - Italy,Germany,Netherlands,United Nations Multi Partner Trust,DIRECTION REGIONALE HYDRAULIQUE MI MARADI,German Committee for UNICEF,MINISTERE DE L HYDRAULIQUE ET DE L ENVIRONNEMENT,The United Kingdom,DIRECTION GENERALE L HYDRAULIQUE AG ADM PROGRAMME EHA UNICEF,Norway,Global - Water Sanitation & Hygiene,APPUI AUX ACTIVITES WASH UNICEF DRH TAHOUA,PROGRAMME EHA UNICEF DRHA DIFFA,SECRETARIAT GENERAL MEP,DIRECTION REGIONALE HYDRAULIQUE DRH TILLABERY,MECANISME COMMUN DE FINANCEMENT,PROGRAMME EHA UNICEF DRHA DOSSO,UNICEF",2020,USD,"5,854,967"
473,XM-DAC-41122-Niger-3180/A0/07/883/001,"EQUITABLE Water\, Sanitation\, and Hygiene (WASH) SERVICES",14020,Water supply and sanitation - large systems,UNICEF,"UNICEF,UNICEF Regular Resources,DIRECTION REGIONALE HYDRAULIQUE ZDR ZINDER,WFP  - Italy,Germany,Netherlands,United Nations Multi Partner Trust,DIRECTION REGIONALE HYDRAULIQUE MI MARADI,German Committee for UNICEF,MINISTERE DE L HYDRAULIQUE ET DE L ENVIRONNEMENT,The United Kingdom,DIRECTION GENERALE L HYDRAULIQUE AG ADM PROGRAMME EHA UNICEF,Norway,Global - Water Sanitation & Hygiene,APPUI AUX ACTIVITES WASH UNICEF DRH TAHOUA,PROGRAMME EHA UNICEF DRHA DIFFA,SECRETARIAT GENERAL MEP,DIRECTION REGIONALE HYDRAULIQUE DRH TILLABERY,MECANISME COMMUN DE FINANCEMENT,PROGRAMME EHA UNICEF DRHA DOSSO,UNICEF",2021,USD,"6,811,832"
